CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;ROADNAME;FIRSTNAME;SECONDNAME;AREA_REF;AREA_NAME
11;25;54521;L;5;0;;A. Chittussiho;Filipovská;Jar. Vrchlického;29237;Èáslav
11;25;38353;L;5;0;;K Dolu Marie;Romitálská;Prokopská;29798;Pøíbram
11;25;1004;L;5;0;;Olšanská;centrum;ikov;200;Praha 3
11;25;20041;L;5;0;;propojka Svítkov/Rosice;Svítkov;Rosice;31033;Pardubice
11;25;23805;L;5;0;;Radèická;Radèice;Ruprechtice;31657;Liberec
11;25;15074;L;1;4;III/3947;;Troubsko;Popùvky;157;Brno-venkov
11;25;37847;L;5;0;;Dolní brána;Anenská;5. kvìtna;34687;Novı Jièín
11;25;41911;L;1;4;III/40831;;Pøímìtice;Hluboké Mašùvky;161;Znojmo
11;25;43078;L;5;0;;Stojanova;Na Stavidle;Jiøího z Podìbrad;34075;Uherské Hradištì
11;25;15284;L;1;4;III/32729;;Nové Mìsto;Chudeøice;141;Hradec Králové
11;25;43927;L;7;0;;;Kytín;D4 Praha;29892;Nová Ves pod Pleší
11;25;23869;L;5;0;;Hornopolní;Novoveská;Cingrova;31014;Ostrava
11;25;42914;L;5;0;;Sadová;Penny Market;nám. Svaté Trojice;28563;Opava
11;25;43838;L;7;0;;;D3 Praha;I/23 Dráchov;34679;Øípec
11;25;46797;L;1;4;III/19834;;Mrázov;Køepkovice;31065;Teplá
11;25;43279;L;7;0;;;D1 Praha;II/150 Loket;28850;Loket
11;25;5183;L;5;0;;Pod Skalkou;Mlınská;Mánesova;31620;Jablonec nad Nisou
11;25;41637;L;5;0;;Osvobození;Hlavní;Hranièní;33426;Bøeclav
11;25;51691;L;7;0;;;I/42 idenice;I/50 Olomouc;256;Brno-idenice
11;25;41402;L;5;0;;Nádraní;Husova;Autobusové nádraí;34360;ïár nad Sázavou
11;25;36455;L;1;4;III/24715;;Litomìøice;Kamık (silnice è.261);132;Litomìøice
11;25;23849;L;5;0;;Kubínova;Konìvova;Orlovská;31014;Ostrava
11;25;46581;L;1;4;III/17124;;Draovice;Frymburk;121;Klatovy
11;25;45044;L;7;0;;;D46 Olomouc;II/570 Hnìvotín;28507;Olomouc
11;25;25986;L;1;2;I/50H;pùvodní tah;Buchlovice;Uherské Hradištì;168;Uherské Hradištì
11;25;49961;L;1;4;III/44327;;Staré Tìchanovice;Mladecko;175;Opava
11;25;1028;L;5;0;;Komoøanská;Zbraslav;Braník;31010;Hl. m. Praha
11;25;35840;L;1;4;III/3111;;Rokytnice v Orlickıch horách;Orlické Záhoøí;144;Rychnov nad Knìnou
11;25;51441;L;7;0;;;Mokré Lazce;I/11 Opava;28611;Mokré Lazce
11;25;51923;L;7;0;;;Letòany;Ústí nad Labem;182;Praha-Ïáblice
11;25;54287;L;5;0;;Brnìnská;Tyršova;Hybešova;33330;Kuøim
11;25;5205;L;5;0;;Puškinova;Habrmanova;Riegrovo nám.;32194;Hradec Králové
11;25;52263;L;5;0;;Míru;Závodní;Hranièní;34652;Tøinec
11;25;44900;L;7;0;;;D11 Hradec Králové;Jaromìø-jih;32609;Jaromìø
11;25;37512;L;1;4;III/3101;;Olešnice v Orlickıch horách;Èihalka;32794;Olešnice v Orlickıch horách
11;25;47736;L;1;4;III/27246;;Køiany;Liberec;139;Liberec
11;25;15363;L;1;4;III/11124;;Vlašim;Divišov;101;Benešov
11;25;43820;L;7;0;;;II/603 Veselí-jih;D3 Praha;30883;Veselí nad Lunicí
11;25;27318;L;1;4;III/18012;;Zruè-Senec;Chrást;124;Plzeò-sever
11;25;466;L;5;0;;Èuprova;Zenklova;Èeskomoravská;31010;Hl. m. Praha
11;25;9083;L;5;0;;Kodaòská;Ruská;Vršovická;207;Praha 10
11;25;21006;L;1;4;III/3494;;Kamenice;Velké Meziøíèí;89;Vysoèina
11;25;49573;L;1;4;III/3141;;Letohrad;Dolní Èermná;149;Ústí nad Orlicí
11;25;9627;L;5;0;;Jaselská;tø. Václava Klementa;Ptácká;29378;Mladá Boleslav
11;25;15201;L;1;4;III/2355;;Cerhovice;Tıèek;10;Èesko
11;25;52335;L;5;0;;Dvoøákùv okruh;Soukenická;Smetanùv okruh;34555;Krnov
11;25;51499;L;7;0;;;I/11 Opava;Vıškovice;31014;Ostrava
11;25;5098;L;5;0;;Dobøanská;Lhota;centrum;31011;Plzeò
11;25;9243;L;1;3;II/307;;Choustníkovo Hradištì;Dolany;87;Královéhradeckı kraj
11;25;9149;L;1;3;II/209;;Beèov nad Teplou;Nejdek;84;Karlovarskı kraj
11;25;41629;L;5;0;;Nádraní;Díly;tøída 1. máje;33426;Bøeclav
11;25;42101;L;5;0;;U Stadionu;Kostelecká;Josefa Lady;33852;Prostìjov
11;25;46380;L;1;4;III/15428;;Trhové Sviny;Lipnice;113;Èeské Budìjovice
11;25;49463;L;1;4;III/36028;;Lezník;Dolní Újezd;148;Svitavy
11;25;51469;L;7;0;;;Krásné Pole;I/11 Opava;31014;Ostrava
11;25;50784;L;7;0;;;I/13 Chomutov;Most-centrum;31964;Most
11;25;9856;L;5;0;;Dráïanská;Pøístavní;Podmokelská;31012;Ústí nad Labem
11;25;27341;L;5;0;;Plzeòská;centrum;Hradištì;31011;Plzeò
11;25;402;L;5;0;;Rozvadovská spojka;Tøebonice-D5;Jinonice;209;Praha 13
11;25;5099;L;5;0;;Kaplíøova;Dobøanská;Klatovská;31011;Plzeò
11;25;15243;L;1;4;III/10126;;Mezouò;Krahulov;81;Støedoèeskı kraj
11;25;15324;L;1;4;III/0032;;Rozkoš;Prùhonice;29773;Prùhonice
11;25;9986;L;5;0;;Václavské nám.;Wilsonova;Mezibranská;199;Praha 1
11;25;21181;L;1;4;III/24424;;Pøedmìøice nad Jizerou;Èeèelice;81;Støedoèeskı kraj
11;25;50384;L;1;4;III/43325;;Dlouhá Ves;Mìrovice nad Hanou;91;Olomouckı kraj
11;25;24524;L;5;0;;propojka Hradecká/abovøeská;Hradecká;abovøeská;33294;Brno
11;25;27560;L;5;0;;B. Nìmcové;Papírenská;Mánesova;30084;Èeské Budìjovice
11;25;48112;L;1;4;III/28420;;Pecka;Bìlá u Pecky;32527;Pecka
11;25;51961;L;7;0;;;Kbely;Ústí nad Labem;194;Praha 9
11;25;35021;L;5;0;;kpt. Nálepky;Lexova;Demokratické mládee;31033;Pardubice
11;25;20049;L;5;0;;nábø. Svazu protifaš. bojovníkù;K Myslivnì;Nad Porubkou;31014;Ostrava
11;25;52080;L;7;0;;;Praha-centrum;Horní Roztyly;220;Praha 11
11;25;45843;L;1;4;III/11512;;Klínec;Všenory;110;Praha-západ
11;25;9812;L;5;0;;Šimkova;Divišova;Akademika Bedrny;32194;Hradec Králové
11;25;35790;L;1;4;III/25852;;Dìèín;Snìník;130;Dìèín
11;25;37367;L;5;0;;Zajeèická;Palackého;Alešova;31580;Jirkov
11;25;50728;L;7;0;;;Kamenná;I/13 Most;31568;Chomutov
11;25;40887;L;5;0;;Ès. armády;Smetanova;Jilemnického;33079;Ústí nad Orlicí
11;25;43253;L;7;0;;;II/111 Šternov;D1 Praha;28805;Divišov
11;25;40948;L;1;4;III/34812;;Štoky;Lípa;150;Havlíèkùv Brod
11;25;20006;L;5;0;;Palackého tøída;Rosice;centrum;31033;Pardubice
11;25;36267;L;1;4;III/2878;;Vrkoslavice;Dolní Dobrá Voda (silnice è.65);138;Jablonec nad Nisou
11;25;5161;L;5;0;;Budyšínská;nám. Trní;Ruprechtická;31657;Liberec
11;25;27991;L;1;4;III/29914;;Pøedmìøice;Svìtí;32269;Pøedmìøice nad Labem
11;25;43495;L;7;0;;;Kojetín;D1 Ostrava;33784;Bezmìrov
11;25;48203;L;5;0;;Poøíèská;Náchodská;ïárecká;30363;Velké Poøíèí
11;25;25381;L;1;4;III/46818;;Bohumín-Skøeèoò;Starı Bohumín;34674;Bohumín
11;25;49898;L;1;4;III/4474;;Hnojice;Mladìjovice;163;Olomouc
11;25;50682;L;7;0;;;I/13 Ostrov;Bor;31059;Sadov
11;25;43225;L;7;0;;;D1 Praha;II/107 Všechromy;29701;Stranèice
11;25;9054;L;5;0;;Veselská;Liberecká;Letòany;31010;Hl. m. Praha
11;25;45449;L;7;0;;;I/4 Strakonice;D0 Brno;233;Praha-Zbraslav
11;25;40544;L;1;4;III/10613;;Konopištì;Pomnìnice;28790;Benešov
11;25;50143;L;1;4;III/4728;;Rychvald;Karviná;34675;Orlová
11;25;47350;L;1;4;III/0091;;Baš;Neratovice;109;Praha-vıchod
11;25;52691;L;5;0;;Sukova;Øíèní;Polní;31581;Kadaò
11;25;46554;L;1;4;III/02215;;Sedlo;Støelské Hoštice;30735;Støelské Hoštice
11;25;5076;L;5;0;;Dobrovského;V Bezovce;Edvarda Beneše;31011;Plzeò
11;25;43945;L;7;0;;;II/116 Mníšek pod Brdy;D4 Praha;29881;Mníšek pod Brdy
11;25;27024;L;5;0;;Junácká;Mitrovická;Plzeòská;31014;Ostrava
11;25;9241;L;1;3;II/305;;Skuteè;Tıništì nad Orlicí;54;Severovıchod
11;25;20264;L;5;0;;Erbenova;Drobného;Zemìdìlská;33294;Brno
11;25;38643;L;5;0;;Budovcova;Nádraní;Komenského;30519;Písek
11;25;51092;L;7;0;;;I/4 Praha;Zbraslav-Banì;233;Praha-Zbraslav
11;25;46030;L;7;0;;;D4 Praha;Tìchaøovice;31703;Vranèice
11;25;20164;L;5;0;;Krušnohorská;Stará;Koèkovská;31012;Ústí nad Labem
11;25;39863;L;5;0;;Prokopa Holého;Kpt. Nálepky;Petra Obrovce;31863;Louny
11;25;39690;L;5;0;;Døínovská;Sportovní hala Bøezenecká;17. listopadu;31568;Chomutov
11;25;25308;L;5;0;;Karvinská;Viaduktová;Louky;173;Karviná
11;25;42998;L;5;0;;Politickıch vìzòù;nám. Republiky;Kutnohorská;29153;Kolín
11;25;51038;L;7;0;;;I/35 Liberec;II/283 Turnov-centrum;32876;Turnov
11;25;43535;L;7;0;;;I/55 ernov;D1 Brno;28648;Pøerov
11;25;37558;L;1;4;III/48016;;Mošnov;letištì;32082;Mošnov
11;25;1197;L;1;3;II/156;;Nové Hrady;Èeské Budìjovice;113;Èeské Budìjovice
11;25;9654;L;1;4;III/28315;;Turnov-jih;Turnov-centrum;32876;Turnov
11;25;42840;L;5;0;;Englišova;Purkyòova;Dostojevského;28563;Opava
11;25;9636;L;1;4;III/29024;;Jablonec nad Nisou;Liberec;31620;Jablonec nad Nisou
11;25;51643;L;7;0;;;II/152 Modøice;I/52 Brno;33344;Modøice
11;25;28089;L;5;0;;Buzulucká;centrum;Pouchovská;32194;Hradec Králové
11;25;9782;L;1;4;III/47210;;Havíøov;Orlová;173;Karviná
11;25;48906;L;1;4;III/35826;;Vrbatùv Kostelec;Podlaice;146;Chrudim
11;25;42352;L;5;0;;Gen. Krátkého;Husitská;Park U Sanatoria;28779;Šumperk
11;25;36200;L;1;4;III/43237;;Hodonín;Rohatec-kolonie;159;Hodonín
11;25;43533;L;7;0;;;D1 Ostrava;I/55 ernov;28648;Pøerov
11;25;9081;L;5;0;;Na dolinách/Lomnického;Podolí;Pankrác;213;Praha 4
11;25;45766;L;5;0;;Svárovská;Autobusové nádraí;Husova;31409;Èeská Lípa
11;25;27711;L;5;0;;Obvodová;Neštìmická-vıchod;Neštìmická-západ;31012;Ústí nad Labem
11;25;45269;L;7;0;;;D52 Brno;II/416 Pohoøelice-sever;33469;Pohoøelice
11;25;46536;L;1;4;III/1404;;Vodòany;Raice;116;Písek
11;25;54488;L;5;0;;Dráhy;U Tírny;Horní;34699;Frenštát pod Radhoštìm
11;25;45385;L;7;0;;;I/56 Ostrava-centrum;II/478 Hrabová;31014;Ostrava
11;25;15037;L;5;0;;Lovosická;Prosecká;Vysoèanská;194;Praha 9
11;25;578;L;1;3;II/395;;Pohoøelice;Velká Bíteš;55;Jihovıchod
11;25;45289;L;7;0;;;I/55 Uherské Hradištì;Napajedla;33525;Napajedla
11;25;44852;L;8;0;D11;;Plotištì;Sedlice;141;Hradec Králové
11;25;34950;L;1;4;III/0077;;D7;Støedokluky;29781;Støedokluky
11;25;25044;L;5;0;;Markéty Kuncové;Skopalíkova;Svatoplukova;256;Brno-idenice
11;25;45585;L;1;1;D48;pøivadìè Frıdek-Místek;Frıdek-Místek;Èeskı Tìšín;172;Frıdek-Místek
11;25;46124;L;7;0;;;D55 Pøerov;II/427 Nedakonice;34109;Nedakonice
11;25;46008;L;7;0;;;D3 Èeské Budìjovice;II/157 Kaplice-nádraí;30218;Netøebice
11;25;43697;L;7;0;;;II/425 Hustopeèe;D2 Bratislava (SK);33444;Hustopeèe
11;25;49729;L;1;4;III/37322;;Chornice;Loštice;10;Èesko
11;25;38362;L;5;0;;K Drkolnovu;Romitálská;Jana Drdy;29798;Pøíbram
11;25;456;L;5;0;;Argentinská;Bubenské nábøeí;most Barikádníkù;196;Praha 7
11;25;44162;L;7;0;;;II/605 Rudná;D5 Plzeò;29012;Rudná
11;25;52206;L;5;0;;Obráncù míru;Anglická;Školní;31032;Havíøov
11;25;9813;L;5;0;;Akademika Bedrny;Šimkova;Jana Èerného;32194;Hradec Králové
11;25;45511;L;7;0;;;I/13 Chomutov;I/7 Hora Sv. Šebestiána;31605;Spoøice
11;25;52060;L;7;0;;;Vršovice;nákupní zóna;220;Praha 11
11;25;5225;L;5;0;;Dvoøákova;Hradební;Jiráskova;33640;Jihlava
11;25;45187;L;7;0;;;D48 Novı Jièín;I/58 Pøíbor-západ;34743;Pøíbor
11;25;44666;L;7;0;;;I/38 Nymburk;D10 Turnov;29471;Nepøevázka
11;25;45918;L;5;0;;propojka Radèice/Vinice;Radèice;Vinice;31011;Plzeò
11;25;36479;L;5;0;;Bezruèova;Èeskolipská;Mladoboleslavská;29304;Mìlník
11;25;53105;L;5;0;;Sadová;nám. Jana Pernera;Masarykova;33087;Èeská Tøebová
11;25;15336;L;1;4;III/33312;;Øíèany;Kolovraty;10;Èesko
11;25;36158;L;1;4;III/4846;;Chlebovice;Staøíè;172;Frıdek-Místek
11;25;20180;L;5;0;;ukovova;Kojetická;Dìèínská;31012;Ústí nad Labem
11;25;42168;L;5;0;;Joštovo nám.;Letecká;Husovo nám.;33852;Prostìjov
11;25;45327;L;7;0;;;D1 Pøerov;D55 Uherské Hradištì;33795;Hulín
11;25;49904;L;1;4;III/44618;;Štìpánov;Pòovice;28548;Štìpánov
11;25;40728;L;5;0;;Jugoslávská;Bulharská;Polièská;32885;Svitavy
11;25;54801;L;1;4;III/19514;;Pobìovice-jih;Pobìovice-sever;30966;Pobìovice
11;25;51787;L;7;0;;;Ivanovice;I/43 Svitavy;242;Brno-Ivanovice
11;25;40009;L;5;0;;Jana Opletala;Vladislava Vanèury;Alej Boeny Nìmcové;31964;Most
11;25;46214;L;1;4;III/10570;;D3 Ševìtín;Poøeany;113;Èeské Budìjovice
11;25;45195;L;7;0;;;I/58 Pøíbor-západ;D48 Novı Jièín;34743;Pøíbor
11;25;46758;L;1;4;III/2318;;Kaznìjov;Kaceøov;124;Plzeò-sever
11;25;45026;L;7;0;;;Køelov;I/35 Olomouc;31021;Køelov-Bøuchotín
11;25;51110;L;7;0;;;I/26 Domalice;Vejprnice;31238;Línì
11;25;35853;L;1;4;III/31227;;Èervenı Potok;Skiareál Dolní Morava;149;Ústí nad Orlicí
11;25;9252;L;1;3;II/316;;Bìstovice;Kostelec nad Orlicí;54;Severovıchod
11;25;41867;L;5;0;;Cukrovarská;OC Nouzka;Purkyòova;34151;Vyškov
11;25;42678;L;5;0;;nám. Ondry Foltına;Poárnická;Myslivecká;34662;Karviná
11;25;50842;L;7;0;;;Køemı;I/13 Teplice;32013;Ohníè
11;25;51449;L;7;0;;;Hrabynì;I/11 Opava;28587;Hrabynì
11;25;36559;L;1;4;III/4609;;Opava;Bratøíkovice;175;Opava
11;25;48946;L;1;4;III/32248;;Moravany;Dvakaèovice;88;Pardubickı kraj
11;25;41266;L;5;0;;Spojencù;Revoluèní;Praská;33941;Tøebíè
11;25;43405;L;8;0;D1;;Brno-západ;Brno-jih;262;Brno-jih
11;25;25329;L;5;0;;K Dráze;U Seøadištì;Nepomucká;31011;Plzeò
11;25;384;L;1;2;I/65;;Hodkovice nad Mohelkou;Jablonec nad Nisou;86;Libereckı kraj
11;25;35178;L;5;0;;Pod Vodojemem;Lazy I;Slovenská;33493;Zlín
11;25;54594;L;1;4;III/36016;;Litomyšl;Choceò;148;Svitavy
11;25;44012;L;7;0;;;D5 Plzeò;II/230 Ostrov;28531;Kostelec
11;25;9857;L;5;0;;Podmokelská;Dráïanská;Opletalova;31012;Ústí nad Labem
11;25;53625;L;5;0;;Jeronımova;Prokopova;Chelèického;31822;Roudnice nad Labem
11;25;5228;L;5;0;;Sokolovská;Kaufland;Lesnov;33640;Jihlava
11;25;37532;L;1;4;III/4867;;Ronov pod Radhoštìm;Hutisko-Solanec;169;Vsetín
11;25;53974;L;5;0;;Vladislavova;nám. Pøemysla Otakara II.;Kpt. Poplera;33166;Vysoké Mıto
11;25;15123;L;1;4;III/0462;;Vyškov;Prostìjov;10;Èesko
11;25;9290;L;1;3;II/354;;Velké Meziøíèí;Vysoké Mıto;10;Èesko
11;25;45653;L;7;0;;;I/68 Tøínec;D48 Èeskı Tìšín;30818;Tøanovice
11;25;46104;L;7;0;;;Holešov;D49 Zlín;33815;Martinice
11;25;52992;L;5;0;;Hranièní;Byškovická;Ke Spolanì;32377;Libiš
11;25;35053;L;5;0;;Vìry Junkové;Sakaøova;Na Dráce;31033;Pardubice
11;25;43467;L;7;0;;;D1 Brno;D46 Olomouc;34151;Vyškov
11;25;54160;L;5;0;;Oslavická;Tøebíèská;Mírová;34518;Velké Meziøíèí
11;25;42877;L;5;0;;Mezi Trhy;Dolní nám.;Horní nám.;28563;Opava
11;25;568;L;5;0;;Bohunická;Bohunice;Horní Heršpice;262;Brno-jih
11;25;43905;L;7;0;;;D4 Praha;Dobøíš-jih;29940;Svaté Pole
11;25;44540;L;7;0;;;D8 Ústí nad Labem;I/8 Bílinka;31850;Velemín
11;25;21218;L;5;0;;K Dubèi;Ke kolodìjskému zámku;Kolodìje;216;Praha-Kolodìje
11;25;52014;L;7;0;;;MO Braník;Vršovice;213;Praha 4
11;25;40353;L;5;0;;Bìloveská;Penny Market;1. Máje;32583;Náchod
11;25;50964;L;7;0;;;I/14 Jablonec nad Nisou;I/35 Hrádek nad Nisou;31657;Liberec
11;25;9143;L;1;3;II/203;;Bor;Plzeò;83;Plzeòskı kraj
11;25;21125;L;1;2;I/42;VMO Rokytova;Provazníkova;Rokytova;33294;Brno
11;25;43441;L;7;0;;;I/50 Holubice;D1 Ostrava;30675;Holubice
11;25;37403;L;1;4;III/25348;;Krupka;Fojtovice;32005;Krupka
11;25;40876;L;5;0;;Mistra Jaroslava Kociana;Pickova;Mírové nám.;33079;Ústí nad Orlicí
11;25;51685;L;7;0;;;Jundrov;I/42 idenice;255;Brno-støed
11;25;9934;L;5;0;;Pod Višòovkou;Štùrova;Sulická;213;Praha 4
11;25;40855;L;5;0;;17. listopadu;Pøíkopy;Letohradská;33079;Ústí nad Orlicí
11;25;39860;L;5;0;;Kpt. Nálepky;17. listopadu;Prokopa Holého;31863;Louny
11;25;23623;L;1;3;II/474;;Èadca (SK);Bohumín;93;Moravskoslezskı kraj
11;25;26636;L;5;0;;Mezivrší;Zelenı pruh;Branická;213;Praha 4
11;25;35674;L;1;1;D6;;Cheb;Praha;10;Èesko
11;25;40385;L;5;0;;Šafaøíkova;Ovocná;Dobrošovská;32583;Náchod
11;25;54209;L;5;0;;J. z Podìbrad;Hrdinù;el. stanice;28557;Unièov
11;25;1107;L;5;0;;Libušina tøída;Chironova;Libušino údolí;257;Brno-Kohoutovice
11;25;9985;L;5;0;;Štìpánská;Lípová;Václavské nám.;31010;Hl. m. Praha
11;25;50180;L;5;0;;Slovenská;Jablunkovská;Sokolovská;34664;Èeskı Tìšín
11;25;42971;L;1;4;III/12555;;Hlubokı Dùl;Kolín;104;Kolín
11;25;52289;L;5;0;;Slezská;Sokolovská;Høbitovní;34664;Èeskı Tìšín
11;25;38229;L;5;0;;Na Radouèi;Václavkova;Bradlec;107;Mladá Boleslav
11;25;51887;L;7;0;;;MO Libeò;Troja;191;Praha-Troja
11;25;505;L;5;0;;K ikovu;Spojovací;Freyova;194;Praha 9
11;25;5073;L;5;0;;Korandova;Hálkova;Husovo nám.;31011;Plzeò
11;25;49318;L;1;4;III/39528;;Nìmèièky;Hrušovany u Brna;157;Brno-venkov
11;25;54590;L;5;0;;Na Lánech;Havlíèkova;Kornice;32935;Litomyšl
11;25;9201;L;1;3;II/265;;Lipová;Seifhennersdorf (D);130;Dìèín
11;25;39988;L;5;0;;Topolová;Lipová;Jana Palacha;31964;Most
11;25;43403;L;7;0;;;I/23 Brno-západ;D1 Ostrava;33363;Ostopovice
11;25;49568;L;1;4;III/3112;;Klášterec nad Orlicí;Èeské Petrovice;149;Ústí nad Orlicí
11;25;15276;L;1;4;III/32316;;Staré dánice;Roudnice;54;Severovıchod
11;25;27162;L;5;0;;Husovo nám.;Kotkova;Korandova;31011;Plzeò
11;25;46841;L;1;4;III/19826;;Otroèín;Krásné Údolí;128;Karlovy Vary
11;25;36049;L;1;4;III/0451;;Bruntál;Moravskoslezskı Koèov (silnice è.45);171;Bruntál
11;25;53079;L;5;0;;Na Trubech;Pernerova;Dr. E. Beneše;33087;Èeská Tøebová
11;25;45235;L;7;0;;;exit Frıdek-Místek-jih;D48 Novı Jièín;34583;Frıdek-Místek
11;25;36046;L;1;4;III/37920;;Blansko;Skalní mlın;33175;Blansko
11;25;41285;L;5;0;;Bedøicha Václavka;divadlo Pasá;Karlovo nám.;33941;Tøebíè
11;25;36235;L;1;4;III/00728;;Chomutov-Vinohradská;D7 Laany;131;Chomutov
11;25;38978;L;2;2;;ikovo nám.;;;30760;Tábor
11;25;36828;L;1;4;III/1999;;Tachov;Oldøichov;31353;Tachov
11;25;47049;L;1;4;III/2367;;Karlov;Otroèinìves;81;Støedoèeskı kraj
11;25;9354;L;1;3;II/465;;Vıškovice;Ostrava;93;Moravskoslezskı kraj
11;25;23759;L;5;0;;Rebešovická;Rebešovice;Chrlice;266;Brno-Chrlice
11;25;21209;L;5;0;;Chebská;Jenišov;Rybáøe;128;Karlovy Vary
11;25;40299;L;5;0;;Konecchlumského;Husova;Moravèice;32463;Jièín
11;25;44904;L;7;0;;;D11 Trutnov;Jaromìø-jih;32609;Jaromìø
11;25;52777;L;5;0;;Skalní;Komenského;Sklenı kopec;28717;Hranice
11;25;26913;L;1;4;III/46615;;Vøesina;Velká Polom;31014;Ostrava
11;25;38049;L;5;0;;propojka Tesco;M. Horákové;Americká;29045;Kladno
11;25;27782;L;5;0;;Na Popluí;Klíšská;Štefánikova;31012;Ústí nad Labem
11;25;51984;L;7;0;;;MO Braník;Krè;213;Praha 4
11;25;21036;L;1;4;III/2474;;Brozany nad Ohøí;Litomìøice;132;Litomìøice
11;25;50672;L;7;0;;;Dalovice;I/13 Ostrov;29625;Dalovice
11;25;44038;L;7;0;;;D5 Praha;I/26 Sulkov;31238;Línì
11;25;44684;L;7;0;;;D10 Praha;Mladá Boleslav;29378;Mladá Boleslav
11;25;43870;L;7;0;;;D3 Praha;I/19 Èekanice;30760;Tábor
11;25;40438;L;5;0;;Ekologická;Tesco;Pod Budínem;32753;Rychnov nad Knìnou
11;25;50133;L;1;4;III/4742;;Bludovice;Pacalùvka;31032;Havíøov
11;25;9897;L;5;0;;Na Vypichu;Ankarská;U Hvìzdy;192;Praha 6
11;25;9327;L;1;3;II/400;;Moravské Budìjovice;Pohoøelice;55;Jihovıchod
11;25;35550;L;5;0;;Spojovací;Liberecká;Vítkovská;31678;Chrastava
11;25;25428;L;8;0;D1;;Brno-centrum;Brno-Slatina;262;Brno-jih
11;25;44396;L;7;0;;;D7 Chomutov;II/568 Droukovice;31576;Droukovice
11;25;43168;L;5;0;;Louky;Pivovarská;Markov;34075;Uherské Hradištì
11;25;43733;L;7;0;;;II/155 Dolní Tøebonín;D3 Kaplice;30203;Dolní Tøebonín
11;25;49678;L;1;4;III/37360;;Rájec-Jestøebí;Nìmèice;155;Blansko
11;25;36366;L;1;4;III/23635;;Kladno;Libušín;103;Kladno
11;25;45863;L;1;4;III/4848h;;Palkovice;Frıdek-Místek;34583;Frıdek-Místek
11;25;9923;L;5;0;;Turistická;Na Høebenkách;Vaníèkova;31010;Hl. m. Praha
11;25;38332;L;5;0;;eická;Brodská;Romitálská;29798;Pøíbram
11;25;50536;L;1;4;III/0495;;Horní Lhota;Lípa;170;Zlín
11;25;53778;L;5;0;;Albieriho;nám. Dukelskıch hrdinù;Knappova;32609;Jaromìø
11;25;5233;L;5;0;;Srázná;Tøebízského;Okruní;33640;Jihlava
11;25;53816;L;5;0;;Na Voøe nahoøe;Na Voøe dole;U Mlékárny;31004;Mariánské Láznì
11;25;360;L;1;2;I/41;;D1;Brno-centrum;33294;Brno
11;25;1163;L;1;3;II/121;;Mirotice;Votice;10;Èesko
11;25;45517;L;7;0;;;I/7 Hora Sv. Šebestiána;I/13 Chomutov;31605;Spoøice
11;25;51775;L;7;0;;;I/43 Svitavy;Královo Pole;248;Brno-Královo Pole
11;25;39657;L;5;0;;Kosmova;Elišky Krásnohorské;Tøebízského;31568;Chomutov
11;25;51223;L;7;0;;;I/29 Tábor;I/20 Plzeò;30519;Písek
11;25;51359;L;7;0;;;I/44 Zábøeh;Postøelmov;29882;Postøelmov
11;25;386;L;1;2;I/67;;Èeskı Tìšín;Cha³upki (PL);173;Karviná
11;25;40000;L;5;0;;Bìlehradská;Jiøího z Podìbrad;Stadion Josefa Masopusta;31964;Most
11;25;20311;L;5;0;;Lešanská;5. kvìtna;Severní I;31010;Hl. m. Praha
11;25;25842;L;1;4;III/0069;;Kladno;Unhoš;103;Kladno
11;25;53426;L;1;4;III/2832;;Turnov;Rakousy;140;Semily
11;25;24283;L;2;2;II/150;mìstskı okruh-Prostìjov;;;33852;Prostìjov
11;25;38197;L;5;0;;Praská brána;Nádraní;Staromìstské nám.;29378;Mladá Boleslav
11;25;43623;L;7;0;;;exit 354 Rudná;D1 Bohumín;31014;Ostrava
11;25;48381;L;5;0;;Praská;Námìstí;Fügnerova;29195;Plaòany
11;25;40324;L;5;0;;Nemastova;Èeskoskalická;Václavická;32583;Náchod
11;25;48828;L;1;4;III/34417;;Libice nad Doubravou;Trhová Kamenice;10;Èesko
11;25;15031;L;5;0;;Beèovská;Uhøínìves;Dubeè;218;Praha 22
11;25;38837;L;5;0;;Nad Školou;Ptákovická;Pováská;30671;Strakonice
11;25;48598;L;1;4;III/0348;;Kamenice nad Lipou;Nová Cerekev;152;Pelhøimov
11;25;52388;L;5;0;;Máchova;K Louèkám;Seifertova;31977;Litvínov
11;25;349;L;1;2;I/30;;Lovosice;Chlumec;85;Ústeckı kraj
11;25;15166;L;1;4;III/18032;;Štìnovice;Plzeò;83;Plzeòskı kraj
11;25;36751;L;1;4;III/13914;;Strakonice;Chrášovice;118;Strakonice
11;25;35198;L;5;0;;propojka Kudlov/Pøíluky;Kudlov;Pøíluky;33493;Zlín
11;25;9896;L;5;0;;Ankarská;Bìlohorská;Na Petøinách;192;Praha 6
11;25;54340;L;5;0;;Hálkova;Na Kasárnách;Vilová;30396;Humpolec
11;25;41272;L;5;0;;Nová;Na Pøíkopech;Táborská;33941;Tøebíè
11;25;15381;L;1;4;III/12927;;Èervené Øeèice;eliv;152;Pelhøimov
11;25;35609;L;5;0;;Horní námìstí;Hasièská;Palackého;31620;Jablonec nad Nisou
11;25;53206;L;5;0;;Poštovní;Tyršova;Pohranièní Stráe;31559;Varnsdorf
