a8413ddc215617775a9c8c8e4bbf330bdfa90ca3650e7c700b988e93a64263d9,8635
daeb598c6760e575e915cc44e150ce60c11f5e32b45fb6061c2734e12989d944,16696
fa7804ca51cd1d5226478f02af38eee5b250b39ee766dd3699197f43898a6deb,18016
f6c4bcfb61ea39d337e64e2dbafe1609cf2ce80f69c91dbb88fb7ac0804ac898,26171
ab84557b76f427f98b52c1693458a53ef74d9fc12abb4ba78500bb32c280d6f5,26328
4f5511d0cb42793ae6bee0ed390f03fe05e2cfa49e06ed7b7b96ce07df6fbd1c,4995
6bb0b74755d7dd4fe5d23b05815cfc71d61b43dece66e7b87d0e97560bae4095,27380
d9015a84bf69462b5bfe247b53d639313b356c93e77ed273129f6be1a41f4ac7,31937
cc06391d1447add86a8465055d13e00d9c926f917fab334b7a094a09acef9e7c,43214
688890c46c8ff1c076e29e45c4aaf4b064f2812df4fa3b9c718dc3d065af0f5d,32730
12ebda8dcabe620d9307fb5d3660d2b4ffe2347cd4add86af787a68cf83f9b2c,33563
e95aae2dbf550085d5fc34dcfda3b00cde27602d3ec537ff5a2bc16b1b8e5cc8,3908
e545882df3673f765844cc1e9e19991c83031d1c9efbea312b85ce021f70eed2,7060
0d707b7ff39f716935418d640f10c78fa17e6eb8d95765295fc754e52e04bdc5,15360
aa02b3cbded11c6b799e8b1d830fc47f9e9eadb4349b373bfa9ae9c3276d2f8f,21989
ff8989696454f69b8dd66325317c46acbc4a8b3d3e2cc335147f392d6a7b7c8a,23928
0ffff8d6a6b16caa25590ab8521a34637c273e4991f9e659aefa0d9fb809803a,24301
c25e96993a8d401fc8d042c0b6cdf6354ccdec5cd5ca8804ffb9f6624cd9009d,35119
9754943cf1fe4b6d17d010b05350fd4d269e89bd40af6502b946352cb7c07ed8,5834
613f6ba50c7880ba8b2ef0facdcc611b95184a65b736263fcab1ec8a149af634,9796
39fafcfd6beba991155a4283baa0649d3908d42df6717fab3f75ae6901e5f0a6,35534
c6b9f824293899083e15d8db63a96bac15e67752677784ba7cbd21003573b429,40827
ea6a82acc2fcf1e35c05a86e0f665aebf1d278dcec1ed74ba82a788fb7424c4e,42383
67ea72b6c6cb5652862771a7feac49494991b3c30e49fa8a696e8675c4e65230,18839
c213eb170bd8cf6bce1f30ff2bd87038dc39e852efced1601b18ae1dfea753d2,28741
cdf2d94371c7707157c3ea24f0002e0eb5193e8fcbae5154af24fe53e5fcdbd9,38108
d0ce6cac5de3dca268d6ae301d6f8c9cc2320057028f5bc2d3e8a3ea699c7d7c,40336
ce3d057570f9e24c6d7cd1a7bcaf3ca230f70f4a5acf0ec0e8212d386e8c3e73,7294
cbc7ebe46432060094a85c9431571a397e3ab2b77f605aa71191e426e17cf51d,17561
3ff05339154086da9e8f39c539e49f4a904e352cb57e791787a3be7a0cc5c1e8,18093
8124de06bc361058135e95e444aba5e9bf5dfdc0b21f6b25597e4db22c469734,19113
6eca746f7256662517351d90da1e62693d2a6df8721b2e94a1cac78b9e3dde13,31487
a76556025a5c2fdd72a34cd83919aa9e1009d5994a4bedcbf4657c0da4660ef6,17742
